"race_id","着順","馬番","馬","性","齢","斤量","騎手","走破時間","通過順","上がり","人気","オッズ","体重","体重変化","レース名","日付","開催","クラス","芝・ダート","距離","回り","馬場","天気","場id","場名"
"202402010109","13","2","ノートルプロメス","1","5","58","浜中俊","161.0","'14-13-12-12","37.0","5","13.5","490","-10","駒ケ岳特別(1勝)","","","","1","2600","1","","1","02",""
"202402010109","14","13","ニシノザイホウ","1","3","54","松本大輝","161.3","'5-5-12-15","37.2","13","90.7","438","+6","駒ケ岳特別(1勝)","","","","1","2600","1","","1","02",""
"202402010109","15","11","ガウラスパーク","1","3","54","池添謙一","163.2","'2-2-2-5","39.8","10","53.3","530","+12","駒ケ岳特別(1勝)","","","","1","2600","1","","1","02",""
"202402010110","1","6","エープラス","0","6","56","永野猛蔵","107.2","'3-3-4-2","34.8","9","23.6","490","0","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","2","15","ラファドゥラ","0","4","56","丹内祐次","107.3","'7-5-2-2","35.0","2","4.5","484","-6","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","3","3","ウィステリアリヴァ","1","4","58","横山武史","107.4","'1-1-1-1","35.2","7","19.5","498","+2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","4","5","ナックイルシーブ","1","6","58","大野拓弥","107.5","'9-9-10-8","34.5","16","267.6","518","0","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","5","4","フラミニア","0","4","56","鮫島克駿","107.5","'14-14-14-12","34.2","4","7.6","470","0","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","6","1","マンクスホップ","0","5","56","斎藤新","107.5","'7-8-8-5","34.8","14","72.5","452","+8","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","7","2","ディープレイヤー","1","5","58","佐々木大","107.6","'11-10-10-8","34.6","10","24.5","490","+6","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","8","9","コスモフロイデ","1","5","58","松岡正海","107.6","'9-10-6-5","35.0","12","40.1","476","0","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","9","14","ドラゴンヘッド","1","4","58","藤岡佑介","107.6","'16-16-16-15","33.7","8","22.5","448","-2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","10","12","シャドウソニック","1","4","58","北村友一","107.9","'15-15-15-14","34.4","11","38.7","508","+2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","11","11","エゾダイモン","1","4","58","武豊","107.9","'11-12-10-12","34.9","3","5.8","470","-6","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","12","8","タガノチュール","1","6","58","富田暁","108.2","'6-5-6-5","35.6","15","132.0","472","-2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","13","10","ユイ","0","5","56","古川奈穂","108.4","'2-2-2-2","36.1","13","54.1","448","0","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","14","13","ピンクジン","0","4","56","黛弘人","108.6","'11-12-9-8","35.7","5","10.5","438","+2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","15","16","パワーホール","1","3","55","横山和生","109.3","'3-3-4-11","36.9","1","3.3","474","-2","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010110","16","7","クレバーテースト","1","5","58","浜中俊","112.2","'5-5-13-16","39.1","6","16.3","456","-4","松前特別(2勝)","","","","1","1800","1","","1","02",""
"202402010111","1","3","ナリタローゼ","0","6","56","角田大河","68.6","'7-8","34.8","10","21.4","494","+12","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","2","8","コーティアスマナー","0","3","53","鮫島克駿","68.6","'4-4","35.0","2","7.1","438","0","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","3","5","ポルタフォルトゥナ","0","5","56","古川吉洋","68.8","'2-2","35.4","8","15.8","476","+4","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","4","16","ワイアウ","0","4","56","永野猛蔵","68.8","'13-13","34.4","13","115.2","468","-12","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","5","1","スクルプトーリス","0","4","56","富田暁","68.8","'7-7","35.0","11","54.7","460","+6","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","6","10","アップストローク","1","5","58","大野拓弥","68.8","'14-13","34.3","6","13.5","456","-4","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","7","14","ニシノコウダイ","1","4","58","藤岡佑介","68.9","'10-11","34.8","9","19.1","488","-2","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","8","2","ヴィアドロローサ","1","5","58","北村友一","69.0","'4-4","35.4","3","10.4","460","+6","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","9","11","ショウナンアメリア","0","5","56","横山和生","69.1","'10-11","35.0","12","55.4","452","+6","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","10","9","ディオアステリア","0","5","56","小林勝太","69.2","'10-10","35.1","7","15.0","478","+6","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","11","6","スマートルシーダ","1","6","58","武豊","69.2","'14-13","34.6","5","13.4","464","+4","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","12","7","ミスヨコハマ","0","4","56","斎藤新","69.3","'14-16","34.8","4","12.8","474","0","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","13","4","アララララ","1","3","55","丹内祐次","69.3","'1-1","36.0","1","1.9","448","0","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","14","13","アンビバレント","1","4","58","亀田温心","69.8","'2-3","36.4","16","275.5","466","-6","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","15","15","フクノワカバ","0","4","56","菱田裕二","70.1","'4-4","36.5","15","214.0","436","-12","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010111","16","12","オカンモシャチョウ","0","5","56","松岡正海","70.2","'7-8","36.3","14","189.3","478","+2","函館日刊スポーツ杯(2勝)","","","","1","1200","1","","1","02",""
"202402010112","1","11","コパノアントニオ","1","3","52","高杉吏麒","104.6","'2-2-3-3","37.6","11","54.1","470","-8","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","2","13","メジャーデビュー","0","3","50","小林美駒","104.8","'2-2-3-3","37.8","10","51.4","430","-6","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","3","5","エクリプスルバン","1","3","55","北村友一","104.8","'2-2-5-5","37.5","2","4.4","454","-4","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","4","1","クォーツァイト","0","3","53","斎藤新","105.5","'5-7-8-7","37.8","6","10.8","464","+14","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","5","6","ヤマニンクイッカー","1","5","58","丹内祐次","105.6","'5-5-6-6","38.1","4","8.2","480","+22","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","6","8","カリフォルニア","1","3","55","小林凌大","105.6","'1-1-2-1","39.1","3","4.5","484","+4","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","7","10","マーベリックシチー","1","3","55","鮫島克駿","105.7","'12-12-11-10","37.7","12","67.0","462","0","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","8","9","ナンヨークリスタル","1","4","58","藤岡佑介","105.7","'13-12-1-2","39.2","9","39.7","480","-8","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","9","12","リーゼノアール","1","4","58","佐々木大","106.3","'11-10-8-7","38.6","5","9.1","498","+4","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","10","2","ケイエイト","1","4","58","菱田裕二","106.6","'9-8-11-10","38.6","8","19.2","470","+10","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","11","14","ラーンザロープス","0","3","53","武豊","106.7","'5-5-6-7","39.2","1","3.4","454","+4","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","12","3","ビッグパレード","0","5","55","永野猛蔵","106.9","'14-14-14-12","38.5","14","143.0","508","0","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","13","7","バルミーウェザー","1","3","55","亀田温心","107.5","'8-8-10-12","39.7","7","18.9","464","0","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202402010112","14","4","チュウワエース","1","5","58","大野拓弥","107.5","'9-10-13-14","39.2","13","135.2","474","-17","3歳以上1勝クラス","","","","0","1700","1","","1","02",""
"202403010101","1","2","ミレニアムヒロイン","0","3","53","永島まな","108.0","'1-1-1-1","39.9","1","3.8","428","-4","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","2","7","アパイシュナール","0","3","55","丸山元気","108.4","'6-5-4-4","40.0","4","6.7","450","-2","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","3","12","ドレアンティア","0","3","54","角田大和","108.5","'5-5-4-5","40.0","3","6.0","454","-4","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","4","10","ノーブルブランカ","0","3","55","菱田裕二","108.6","'10-10-7-7","39.7","2","5.4","418","-6","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","5","6","オウケンヴィーナス","0","3","55","荻野極","108.7","'12-12-7-9","39.7","8","24.7","400","+2","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","6","9","タガノハスビナー","0","3","55","城戸義政","108.7","'3-3-2-2","40.5","7","8.0","424","-6","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","7","14","カレンウユ","0","3","55","団野大成","108.9","'8-7-6-5","40.1","6","7.6","490","0","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","8","11","アズベリー","0","3","55","吉田隼人","109.4","'6-8-10-7","40.3","5","7.1","460","+10","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","9","13","フクチャンフクメイ","0","3","54","永野猛蔵","109.5","'8-9-11-10","39.9","10","106.9","466","-2","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","10","15","キミハレモネード","0","3","52","水沼元輝","109.6","'12-13-13-13","39.2","14","232.6","424","0","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","11","8","ラインレインボー","0","3","54","小沢大仁","110.1","'2-2-2-2","41.9","9","50.1","472","-28","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","12","1","マリノロマンス","0","3","54","秋山稔樹","110.1","'14-13-15-14","38.9","15","262.4","424","-8","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","13","4","ウェルキン","0","3","55","杉原誠人","110.1","'14-13-14-14","39.0","13","222.5","422","0","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","14","5","ノイバラ","0","3","54","横山琉人","110.8","'4-4-7-11","41.9","11","120.3","400","+6","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010101","15","3","スプリングカム","0","3","55","原田和真","111.0","'10-10-12-11","41.3","12","161.8","424","0","3歳未勝利","","","","0","1700","1","","1","03",""
"202403010102","1","1","ロマンスライト","0","3","52","石田拓郎","69.1","'6-5","34.2","7","55.7","452","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","2","2","ミライハーモニー","0","3","51","河原田菜","69.1","'3-3","34.5","2","4.5","406","+12","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","3","4","ブルボンクイーン","0","3","54","角田大和","69.2","'1-1","34.8","1","1.6","466","-4","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","4","13","ネイルンノ","1","3","57","杉原誠人","69.7","'2-2","35.2","6","18.6","454","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","5","3","レザンクレール","0","3","55","吉田隼人","69.8","'14-11","34.2","4","11.0","420","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","6","6","ライズタイガ","1","3","56","小沢大仁","70.0","'5-5","35.3","5","12.3","458","-8","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","7","16","ロジスクリーン","0","3","54","永野猛蔵","70.1","'8-8","35.0","10","122.3","402","-2","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","8","10","コスモホライズン","1","3","57","丹内祐次","70.1","'6-5","35.3","3","8.5","468","+8","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","9","8","ポカポカタイム","0","3","54","秋山稔樹","70.2","'3-3","35.6","11","128.6","416","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","10","5","ニードルフェルト","0","3","52","佐藤翔馬","70.3","'10-10","35.0","8","62.6","424","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","11","9","ハッピーベル","0","3","52","柴田裕一","70.9","'16-16","34.4","12","249.1","414","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","12","11","ブレッザマリーナ","0","3","55","原田和真","71.0","'8-8","35.9","13","288.9","460","0","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","13","15","タニセンラッキー","1","3","54","高杉吏麒","71.2","'12-11","35.8","15","355.2","480","+2","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","14","12","ティキー","0","3","55","嶋田純次","71.3","'12-11","35.9","9","112.5","416","+8","3歳未勝利","","","","1","1200","1","","1","03",""
"202403010102","15","7","ポチョラーダ","0","3","55","荻野極","72.8","'15-15","36.9","14","319.0","496","-8","3歳未勝利","","","","1","1200","1","","1","03",""
